 2001/05/09,2132.89,2238.5
 2001/05/10,2147.28,2229.81
 2001/05/11,2155.4,2223.06
 2001/05/14,2178.46,2214.62
 2001/05/15,2191.06,2222.95
 2001/05/16,2199.5,2242.42
 2001/05/17,2194.64,2202.39
 2001/05/18,2203.37,2210.97
 2001/05/21,2213.59,2167.64
 2001/05/22,2210.33,2170.45
 2001/05/23,2197.59,2163.12
 2001/05/24,2198.29,2189.14
 2001/05/25,2193.57,2206.06
 2001/05/28,2179.69,2230.19
 2001/05/29,2180.27,2233.59
 2001/05/30,2211.2,2229.82
 2001/05/31,2214.25,2219.25
 2001/06/01,2219.59,2218.02
 2001/06/04,2226.77,2205.98
 2001/06/05,2234.98,2211.83
 2001/06/06,2238.5,2202.05
 2001/06/07,2229.81,2181.66
 2001/06/08,2223.06,2170.52
 2001/06/11,2214.62,2169.65
 2001/06/12,2222.95,2189.78
 2001/06/13,2242.42,2168.74
 2001/06/14,2202.39,2165.49
 2001/06/15,2210.97,2161.34
 2001/06/18,2167.64,2146.23
 2001/06/19,2170.45,2140.98
 2001/06/20,2163.12,2146.54
 2001/06/21,2189.14,2150.26
 2001/06/22,2206.06,2179.62
 2001/06/25,2230.19,2169
 2001/06/26,2233.59,2136.45
 2001/06/27,2229.82,2112.25
 2001/06/28,2219.25,2094
 2001/06/29,2218.02,2065.72
 2001/07/02,2205.98,1956.82
 2001/07/03,2211.83,1920.31
 2001/07/04,2202.05,1986.92
 2001/07/05,2181.66,1957.02
 2001/07/06,2170.52,1958.69
 2001/07/09,2169.65,1882.12
 2001/07/10,2189.78,1903.93
 2001/07/11,2168.74,1895.16
 2001/07/12,2165.49,1924.59
 2001/07/13,2161.34,1955.03
 2001/07/16,2146.23,1955.1
 2001/07/17,2140.98,1939.54
 2001/07/18,2146.54,1947.35
 2001/07/19,2150.26,1919.64
 2001/07/20,2179.62,1924
 2001/07/23,2169,1934.48
 2001/07/24,2136.45,1938.87
 2001/07/25,2112.25,1903.44
 2001/07/26,2094,1902.99
 2001/07/27,2065.72,1886.8
 2001/07/30,1956.82,1827.25
 2001/07/31,1920.31,1843.38
 2001/08/01,1986.92,1847.53
 2001/08/02,1957.02,1839.63
 2001/08/03,1958.69,1834.13
 2001/08/06,1882.12,1817.19
 2001/08/07,1903.93,1862.36
 2001/08/08,1895.16,1868.27
 2001/08/09,1924.59,1861.56
 2001/08/10,1955.03,1808.84
 2001/08/13,1955.1,1856.52
 2001/08/14,1939.54,1863.78
 2001/08/15,1947.35,1852.6
 2001/08/16,1919.64,1839.9
 2001/08/17,1924,1818.38
 2001/08/20,1934.48,1784.6
 2001/08/21,1938.87,1798.62
 2001/08/22,1903.44,1822.69
 2001/08/23,1902.99,1818.41
 2001/08/24,1886.8,1807.02
 2001/08/27,1827.25,1794.96
 2001/08/28,1843.38,1793.88
 2001/08/29,1847.53,1767.81
 2001/08/30,1839.63,1764.93
 2001/08/31,1834.13,1764.86
 2001/09/03,1817.19,1726.53
 2001/09/04,1862.36,1744.64
 2001/09/05,1868.27,1686.61
 2001/09/06,1861.56,1638.32
 2001/09/07,1808.84,1691.32
 2001/09/10,1856.52,1687.28
